label_id,label_name
776230,Tripalium Records
7046,Abuser
590,Silver Network
45904,UMF Records
20459,Detroit Underground
1110177,Tremors
2416,Rewind The Classics
23999,Lilac Point Recordings
401049,Glenview Records Inc.
125781,Plan B Recordings
6932,Spirit Fuel
688,D.J. International Records
16360,OverOut
1533193,803 Crystal Grooves
1533193,803 Crystal Grooves
925964,Shall Not Fade
130770,Bosconi Records
2534,Kult Records
6828,Aqua Boogie Records
1450,Dot Com
3063,Pure Sonik Records
893,Underground Construction
4650,Distort Records
501,Imperial Dub Recordings
4633,Highland Beats Technology Music Works
3824,Fuse
34231,Original Jazz Classics
4763,Hotshot
1665,GoodLife
953,Wax Trax! Records
237,Drumcode
942426,C Kunspyruhzy Records
1766,i220
2954,Swim ~
13591,Money Studies Records
14028,Nu Futura Records
180010,Night Slugs
34231,Original Jazz Classics
3830,4th Floor Records
35,Ovum Recordings
1175543,HouseOnWax
235,Djax-Up-Beats
1851,Rush Hour Recordings
5746,Igloo Music
5746,Igloo Music
634456,Infuse
888,OMW (Oxygen Music Works)
483,DiY Discs
527360,Berceuse Heroique
3444,Mephisto Records
1044,Terminal M
1044,Terminal M
49796,Philosophie Music
5,Svek
3276,Industrial Strength Records
180010,Night Slugs
24581,FXHE Records
8528,Concept Music
1118,Meta
3824,Fuse
1494,Kiff SM
1483632,Blkmarket Music
14725,Noise Music
29291,GrassRoots Recordings
29291,GrassRoots Recordings
75,Tweekin Records
45761,Future Vision Records
1367730,Tropical Disco
85827,Deep Vibes Recordings
2421,Twilight 76 Records
100,Distant Music
85748,Spamusica
113,NovaMute
96,Stickman Records
1465,Dynamic Tension Records
227219,SUED
6709,Amenti Music
166138,48K (Forty Eight K Records)
5690,Safe In Sound Music
145,Relief Records
245,R & S Records
2186,Jive
113,NovaMute
1044,Terminal M
1900,541
12321,Shady Records
2535,Kial
1372878,Genesis (11)
1589924,Johnny Johnny
311815,Soundsampler
311815,Soundsampler
314,Dance Mania
4926,ZOKZOK
1390,Test Recordings
1998,Radikal Records
1866,Columbia
275,Virus Recordings
275,Virus Recordings
34,Statra Recordings
324,Henry Street Music
578259,Music From Memory
415,Metroplex
24581,FXHE Records
1490732,Orbital London
9239,Frustrated Funk
214417,Lumberjacks In Hell
1125591,NBAST
927652,Well Rounded Dubs
389583,Mother (3)
62136,Brownswood Recordings
634456,Infuse
128,Metalheadz
347326,White Peach
567148,Virgin EMI Records
1332006,RASSVET records
1063230,Accidental Jnr
776230,Tripalium Records
828951,Masterworks Music
249,Spectral Sound
35932,Guesthouse Music
1000,Warner Bros. Records
953,Wax Trax! Records
672,KLF Communications
1005,Epic
188,Astralwerks
86,Compost Records
1516460,PIV Limited
2867,12 Inch Monkeys
1415,SLS
980200,Vanity Press Records
130856,Wild Oats
1195822,was / is
1318794,Naive (3)
3198,Chrysalis
1866,Columbia
27235,Quannum Projects
2311,Interscope Records
733575,Eastenderz
1520668,Touched Electronix
324413,Chiwax
324413,Chiwax
1525622,Phone Traxxx
178535,Ostgut Ton
19066,Ed Banger Records
1338008,Incienso
1012820,Macker
750,Virgin
171573,Phonica White
226726,Objekt
835796,2MR
1318794,Naive (3)
1044,Terminal M
249,Spectral Sound
1037196,Digwah
975964,BANK Records NYC
1000,Warner Bros. Records
40858,Opus One
1866,Columbia
10389,Alternative Tentacles
19066,Ed Banger Records
1338008,Incienso
634,4AD
15300,Munster Records
1217,Stones Throw Records
1217,Stones Throw Records
1217,Stones Throw Records
4356,Fischkopf Hamburg
4356,Fischkopf Hamburg
4356,Fischkopf Hamburg
11377,Statik Records (2)
4356,Fischkopf Hamburg
3669,Dj.ungle Fever
975964,BANK Records NYC
1097,Bloody Fist Records
4356,Fischkopf Hamburg
3019,Ambush
21603,Combine
934,Definitive Recordings
5898,Zod
5898,Zod
9001,No-Tek Records
4650,Distort Records
4208,Napalm
9466,Swanyard Records Ltd
1097,Bloody Fist Records
1989,Men Records
3669,Dj.ungle Fever
70451,Speedboat
3276,Industrial Strength Records
417,Analog Records USA
6938,System Corrupt
107,Rephlex
11926,Perfect.Toy Records
5509,Strike Records
4759,UHF Records
1097,Bloody Fist Records
1094,Digital Hardcore Recordings (DHR)
5509,Strike Records
20459,Detroit Underground
9003,Soundlab
847,Mr Bongo
1912,Jazzanova Compost Records (JCR)
36766,Ubiquity
2160,Comet Records
2160,Comet Records
806,Far Out Recordings
806,Far Out Recordings
21436,Dejavu
1973,Unique
281,Blue Note
368,Headstart Recordings
59,Tresor
2078,Sonic Records
87389,Material Series
1520668,Touched Electronix
1367730,Tropical Disco
130097,Afro Acid Plastik
959,Cocoon Recordings
1613569,Plastik People Limited
237441,Truncate
1381373,Bon Appetit Records
1533881,Source Material
611904,Invade Records
353749,Toy Tonics
78794,Klockworks
78794,Klockworks
1616045,NICEPEOPLE
1706,Wobblyhead
1965,Big Beat
13631,No Smoking Records
75477,Sistrum Recordings
42988,S Y N T H
6063,Sound Stream
6063,Sound Stream
6063,Sound Stream
980200,Vanity Press Records
3198,Chrysalis
1304811,FCR (2)
130097,Afro Acid Plastik
1416618,Pedro Goya
11205,Text Records
1627451,Retrospect (2)
554694,Monnom Black
195908,ProForm Series
916668,International Major Label
1626544,Neppa
1407957,Inkal
980200,Vanity Press Records
1217,Stones Throw Records
175727,Little Helpers
2927,LaFace Records
651,Elektra
29707,SPV Records
878,MCA Records
1998,Radikal Records
5574,Eastwest Records America
2715,Priority Records
346445,Portica Recordings
526,Frontline Records
830,International House Records
2147,Flash Traxx
158452,4th & Broadway
3701,Sutra Records
830,International House Records
830,International House Records
750,Virgin
27385,Island Records Inc.
149408,Passion Records Presents
205,Fontana
9100,Perspective Records
498,True Playaz
2927,LaFace Records
274,Liftin' Spirit Records
19814,So So Def
64111,Disturbing Tha Peace
758,TVT Records
3864,Higher Education
561,ZYX Music
25809,Volcano (2)
892357,Epic/550 Music
702,OM Records
3618,Basic Traxx Recordings
971,Clashbackk Recordings
512,Aspect
27031,Sire
878,MCA Records
654,Capitol Records
111,Mo Wax
158185,Not On Label (Blackstone And Atari)
14093,Urban Projectz
25649,DJ West
651,Elektra
1000,Warner Bros. Records
654,Capitol Records
188,Astralwerks
259211,Chicago Damn
2426,CLAU
895,RCA
4727,StreetBeat Records
1526677,Prescription (5)
44853,Natural Wonder
8473,Esho Recordings
2400,Deep Soul
12255,Pagan America
158452,4th & Broadway
4233,Databass Records
2186,Jive
80678,Loopsound
177873,Tag Records (4)
681,Atlantic
2310,Aftermath Entertainment
2310,Aftermath Entertainment
15,20:20 Vision
1184,Tidy Trax
157,Reprise Records
6986,Gasoline Alley Records
39357,Mercury
1729,Stepwise Recordings
27031,Sire
878,MCA Records
421,Paper Recordings
11358,RCA Victor
13326,Tin Pan Apple
878,MCA Records
24105,Light In The Attic
2327,Immortal Records (3)
73593,Big Dawg
2512,Swift Records
1005,Epic
3697,Pandisc
3257,Eternal
4776,Sugar Hill Records
758,TVT Records
1005,Epic
4933,Koch Records
221,Classic
878,MCA Records
5574,EastWest Records America
9929,Ear Candy
1006,BBE
364563,Pamplemousse Productions
26126,EMI
1387,Piranha Records
3792,Phuturo Recordings
46809,Underground Quality
878,MCA Records
11201,Life Records
38652,Paramount Records
1785,Form Recordings
669,Six Degrees Records
688,D.J. International Records
21864,Grit Records
878,MCA Records
77775,Central Recordings (2)
39357,Mercury
1965,Big Beat
5411,Unidisc
4241,Def Jam Recordings
4241,Def Jam Recordings
6478,Howlin' Records
615733,The Nite Owl Diner
48645,Avenue Distribution
8984,Loud Records
9775,First Priority Music
7801,Ruthless Records
4331,Emcee Recordings
681,Atlantic
654,Capitol Records
7801,Ruthless Records
1866,Columbia
5838,Against The Grain
404404,Selective Hearing Committee
55,Transport Recordings
245,R & S Records
2311,Interscope Records
362,Arista
55,Transport Recordings
16536,Degenerate
40613,Flavor Unit Records
7734,Phat Trax
3226,Shanachie
6,Ruffhouse Records
904,A&M Records
277717,Up All Nite
277717,Up All Nite
19190,Scarface Records
26011,Tommy Boy
1866,Columbia
16637,Dirty Fabric
1015551,Limited Artifacts
1015551,Limited Artifacts
19712,My Best Friend
66,Pagan
9100,Perspective Records
2186,Jive
1065,Soul Phusion Records
3198,Chrysalis
681,Atlantic
69407,RHA Records
11956,Fondle 'Em
4898,United Artists Records
179569,Illtown (2)
1184,Tidy Trax
66542,Seasons Limited
9610,Fat Beats
878,MCA Records
9638,Cotillion
19078,Thud Rumble
654,Capitol Records
21956,Industry Records
654,Capitol Records
2186,Jive
2186,Jive
16815,"Virgin Records America, Inc."
11072,Work White
11668,Battle Axe Records
320,Formation Records
1818,Not On Label
6,Ruffhouse Records
23316,Quality
2186,Jive
35936,PMD Records
878,MCA Records
624128,D3 Elements
3697,Pandisc
533,Penny Black
15,20:20 Vision
18666,Stimulated Records
12100,Ultimix
4669,Baraka Foundation
206623,Timesig
7331,Tidy Two
90249,Silo Records (2)
1005,Epic
1866,Columbia
19536,Livin' Large Records
1653491,Mesa (2)
594,Kultbox
891933,People Of Earth
5041,Verve Records
882,Aphrodite Recordings
32732,Celestial Conspiracy
3117,Disorient
39,i! Records
15172,Wreck Records
2311,Interscope Records
547992,DKA Records
11128,Psychostasia Recordings
2261,Sonic Art Recordings
1965,Big Beat
1866,Columbia
6566,Ltd. 440 Hz
172193,V-Wax
19179,Penalty Recordings
8270,Solar
362,Arista
253,Peacefrog Records
53569,Sony BMG Music Entertainment
417,Analog Records USA
5099,Congo Natty
26011,Tommy Boy
25695,Pallas Records
1182654,Kikyuu
43477,IOT Records
225106,History Records (3)
26011,Tommy Boy
891933,People Of Earth
121,New Identity Recordings
4644,Addict Records
314,Dance Mania
9433,Roc-A-Fella Records
5706,Chunk Recordings
2739,Profile Records
51172,Attitude Records (2)
50855,Island Black Music
1344094,Brooklyn South
6989,Lower East Side Records
1384304,Brooklyn North
14227,World Alchemist Record
24313,B&W Music
241,Nuphonic
4627,Cardiac Records
4627,Cardiac Records
1866,Columbia
552816,Timber!
68246,Island Red Label
328312,HHV.DE
509824,Houndstooth
8131,E Legal
624128,D3 Elements
509824,Houndstooth
2715,Priority Records
185,Planet Mu
259,Studio !K7
272,Back 2 Basics
190732,Enemy Soil
27031,Sire
22372,Payday
1493747,Solo 500 US
1493747,Solo 500 US
324413,Chiwax
687633,Dailysession Records
39,i! Records
130856,Wild Oats
3529,Dopewax
1000,Warner Bros. Records
19776,Threshold Recordings
1386566,Real People
1267234,Zen Flamingo Records
77775,Central Recordings (2)
4241,Def Jam Recordings
3084,Trophy Records
7922,Bear Entertainment
8984,Loud Records
5115,Paisley Park
821,Geffen Records
565738,Hot Haus Recs
1818,Not On Label
4087,I.R.S. Records
1723,Motown
441160,Def Jam 2000
97,Moods & Grooves
8377,Island Records
3115,Electric Music Foundation
818,Rykodisc
1130,City Of Angels
1094297,Local Traffic
5891,Musk Records
18219,Blackberry Records
615733,The Nite Owl Diner
4932,Gee Street
115,Audio Couture
713785,Obonit
1217,Stones Throw Records
1797,BCC Music
891933,People Of Earth
6072,Frantic
447938,Fantasia Records
70716,Mask Productions
881911,Plus 8 Records
881911,Plus 8 Records
15172,Wreck Records
6,Ruffhouse Records
1153117,Polyrhythms Records
9742,SoulJah Records
24609,Simply Vinyl
251,Nervous Records
609,Strictly Rhythm
1439,Movement
2739,Profile Records
3023,Simply Vinyl (S12)
77343,Sub Pop
48421,Chanel
1216,Rawkus
237,Drumcode
15,20:20 Vision
185069,Gutter Ball Records
8915,Cabaret
177989,Rewind Records (8)
43167,Rocketship Records
836,Ibadan
227454,Javotti Media
1195806,is / was
5213,Elegal Electronics
34231,Original Jazz Classics
362,Arista
10386,Blackground Entertainment
1000,Warner Bros. Records
249446,"Tomorrow Is Now, Kid!"
177742,RCA Records Label
1005,Epic
1818,Not On Label
515,Axodya
1500235,Unknown Label Milano
980200,Vanity Press Records
26930,J & T Records
31724,ABB Records
16822,La Fondation
878,MCA Records
585924,Mindcut
120737,Hip Hop Gold
123559,Lil' Joe Records
2715,Priority Records
6243,Ism
6243,ism
78443,La Musique Fait La Force
179,Chocolate Industries
1818,Not On Label
821,Geffen Records
257735,Coyote Cuts
2311,Interscope Records
717727,TXTRL
398551,50Weapons
94366,Fool's Gold Records
743768,BootStrap
7801,Ruthless Records
398551,50Weapons
861095,CGI Records (3)
14,F Communications
1408,Klang Elektronik
88,Nite Grooves
12594,Electroshock Records
50848,Silent Records (2)
696849,Disposable Commodities
157878,Big Bam Boom
996704,Not On Label (Ate21)
1095,Alien8 Recordings
12114,Important Records (2)
16412,Ignitor
34180,Warped Records
681,Atlantic
1004012,Texas Recordings Underground
696849,Disposable Commodities
31283,Delta Music
308360,Distribution Madacy Inc.
1148,Flipside
501,Imperial Dub Recordings
3799,Street Style
751831,Not On Label (Cats Not Dogs)
91920,Golf Channel Recordings
1344094,Brooklyn South
34231,Original Jazz Classics
14424,Kindred Spirits
324413,Chiwax
503480,Beste Modus
1103191,Mint Condition (2)
1089886,Better Listen Records
953300,Kajunga Records
953300,Kajunga Records
131420,Other
1818,Not On Label
6614,Coco Machete Records
722094,Not On Label (D.S.P.(9))
66961,60Sec
93546,Sheffield Lab
2068,Trojan Records
3226,Shanachie
39357,Mercury
236116,Electric Mountain
20997,Twentyfour:Seven Records
20997,Twentyfour:Seven Records
5041,Verve Records
52131,Broken Fader Breaks
94211,Lexington
50636,Music For Dreams America
980370,Hobo Camp
546499,Mindshift Records
76410,JXP
824,Downtown 161
696849,Disposable Commodities
696849,Disposable Commodities
696849,Disposable Commodities
310755,EDJ Records
399283,Argot (2)
2182,Jasper Stone Trax
696849,Disposable Commodities
696849,Disposable Commodities
66961,60Sec
3,Seasons Recordings
356,Dragonfly Records
40436,Lethal Beat Records
78216,Ican Productions
1217,Stones Throw Records
3198,Chrysalis
506710,Instruction
1866,Columbia
399283,Argot (2)
2715,Priority Records
2715,Priority Records
38414,Music Man Records
832089,Exotic Dance Records
5589,Greenskeepers Music
11910,Philadelphia International Records
84221,Bu-Mako Recordings
185,Planet Mu
30986,Developed Music
39,i! Records
104102,Kali Records
72848,Soundjam
81555,DB Recs
681,Atlantic
290,KMS
514934,Tuff Cut
15646,Border Community
651,Elektra
69,Yoshitoshi Recordings
1012870,Rush Plus Records
696849,Disposable Commodities
232335,100% Silk
28149,Ghetto Child Entertainment
117693,Krazi House Records
76273,Polydor Ltd.
696849,Disposable Commodities
91,Panhandle Records
589603,1080p
858725,Fistula Records
118,Talkin' Loud
698,Echo
23528,Warp Records
155,Cutting Edge
3467,Toy's Factory
615733,The Nite Owl Diner
24581,FXHE Records
65616,Aus Music
767452,Love Notes (2)
259,Studio !K7
615733,The Nite Owl Diner
1089886,Better Listen Records
1721,Universal Egg
23773,NPG Records
6486,DFA
154244,Sound Cultivator Productions
980200,Vanity Press Records
61599,Epitaph
1113919,Plant A Bass Productions
65616,Aus Music
971342,Galaxy Sound Co.
1452002,SLOPE114
696849,Disposable Commodities
956086,New York Trax
196371,Whiskey Disco
88,Nite Grooves
15071,Ichiban Records
815841,T.E.D.D. Records
1089886,Better Listen Records
2186,Jive
2186,Jive
687633,Dailysession Records
1818,Not On Label
26930,J & T Records
4241,Def Jam Recordings
2078,Sonic Records
56661,Revolutionary Music
395368,Urban Empire Records
953300,Kajunga Records
953300,Kajunga Records
696849,Disposable Commodities
696849,Disposable Commodities
52591,Touch Magazine
1113437,Nicetraxuk
615733,The Nite Owl Diner
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
616,Big Life
85035,Drive By Pimp Slap Records
3465,Ronin Records
22447,Dirty House
2186,Jive
1227,Combustible
3,Seasons Recordings
361899,Wednesday Sound
49205,Switch Recordings
85383,Yore Records
322,Ntone
1818,Not On Label
281,Blue Note
1725,Atomiq Records
16433,Gender-Less Kibbutz
173326,Plimsoll
82166,Claremont 56
96759,New Birth Records
5354,Dance Ecstasy 2001
393838,Chronicle (3)
1770,Sender Records
454861,Styles Upon Styles
34231,Original Jazz Classics
5041,Verve Records
310493,Do Dreams Music
214417,Lumberjacks In Hell
13364,L'Art et La Guerre
94329,Wax Poetics Records
400,Fine Audio Recordings
442626,Sha La Vah Records
19591,Prestige
1952,Relativity
96967,Madacy Entertainment
1038611,Left Hand Path
42738,Sony Records
2971,Time Unlimited
893,Underground Construction
651,Elektra
651,Elektra
71710,Hidden Recordings
87919,Treadwater Records
1748,Sonar Kollektiv
734777,Not On Label (Dirty Harry)
9433,Roc-A-Fella Records
4233,Databass Records
8721,Faya Combo
2186,Jive
824561,Absence Seizure
191906,Not On Label (DJ Neil Armstrong Self-released)
4670,Twist-N-Tangle
206844,Out Tha Trunk Kutz
6337,Z Rock Records
703,SOM Underground
878,MCA Records
8847,Get Physical Music
893,Underground Construction
109,Ninja Tune
749967,Three Of A Kind Entertainment
1399,UFO
40551,Old Glory Records
5320,Decca
26621,Wrong Records
605460,Rogue Society
148054,Dekmantel
40498,Mouthwatering Records
118177,First String Entertainment
1353838,Veranda Culture
26465,Domino
6478,Howlin' Records
306,Gadgets
36766,Ubiquity
830,International House Records
1610,Polydor
363756,Mood Hut
374,Sound Signature
57596,Foodchain Records
7771,Phat Wax Records
735166,Majah Plug
348317,Kent Soul
9433,Roc-A-Fella Records
2223,Ecco.Chamber
185,Planet Mu
893,Underground Construction
240602,Underground Vibe
66542,Seasons Limited
374,Sound Signature
237,Drumcode
6237,Knowledge & Wisdom Records
1373462,Legal Records (10)
842941,Grid Systems Records
69,Yoshitoshi Recordings
45584,Keysound Recordings
329512,Yo Sucka!
329512,Yo Sucka!
3912,Handwritten Records
399283,Argot (2)
296297,Fly By Night Music
1818,Not On Label
1866,Columbia
865,Sony Classical
415,Metroplex
19059,Raw Shack Productions
3332,Stray Records
1038611,Left Hand Path
322,Ntone
7389,Soot Records
113553,Humility Records
56408,New West Records
5115,Paisley Park
55613,Columbia House
49530,Spazzoid Records
891933,People Of Earth
442851,Komited Records
937,ACV
34613,ABKCO
68029,UMe
68029,UMe
1483015,MusicandPower (2)
128405,Neck Exersize Records
399283,Argot (2)
22912,Hotflush Recordings
509824,Houndstooth
1346529,Dusk & Haze
744350,Sourdough Entertainment
62403,Nike
66542,Seasons Limited
670,Sole Music
11668,Battle Axe Records
767452,Love Notes (2)
949865,Texas Scratch League Records
34231,Original Jazz Classics
339359,Olsen
16036,Frisson Recordings
8377,Island Records
45584,Keysound Recordings
55236,Spellbound Records
5290,Bad Magic
57,Distance
7305,BGP Records
110839,h-track
25386,Hyperdub
2134,Water Music Records
25386,Hyperdub
12099,X-Mix
980370,Hobo Camp
9745,Dimid Recordings
108224,Cryovac Recordings
27276,Wagram Music
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
12099,X-Mix
133449,[PIAS]
56819,Not Not Fun Records
2311,Interscope Records
924469,Soup Records (4)
3,Seasons Recordings
48440,Hackshop Records
25815,Decon
1818,Not On Label
3,Seasons Recordings
2118,Easy Street Records
88,Nite Grooves
767452,Love Notes (2)
12231,Disco Inn
1058,Vanguard
6305,Bloc 46
882,Aphrodite Recordings
58033,Lab-Oratory Records
248,Yellow Productions
255,Basic Channel
15274,Hardnation Records
789,King Street Sounds
1866,Columbia
15,20:20 Vision
61632,Editions Mego
6248,Make Some Noise
8201,Rhymesayers Entertainment
29531,Assimilate
546390,Hands Down Music
32575,Soundway
13528,Brick Records
130754,Outward Music Company
628945,Nu Urban Music Records
2223,Ecco.Chamber
5810,Fiction Records
2294,Parlophone
5648,Dirt Style Records
5648,Dirt Style Records
5648,Dirt Style Records
157,Reprise Records
651,Elektra
256360,12Records
55490,Furious? Records
417072,King Spinna Records
99229,Five Seven Music
58278,Ill Will Records
29882,Dim Mak Records
119537,MTL
3702,Kaos Recordings
35373,Stereodrive! Records
602,Slip 'n' Slide
4463,A3C0I3D Tracks
4233,Databass Records
4233,Databass Records
2147,Flash Traxx
1818,Not On Label
32731,Bomb Records (3)
30441,Kingsize Recordings
15638,Cadenza
162159,Cutting Deep Records
109,Ninja Tune
1006,BBE
1006,BBE
893,Underground Construction
180010,Night Slugs
85404,Tomboy Records
2310,Aftermath Entertainment
41193,Jahmektheworld
852915,Giant (9)
654,Capitol Records
2223,Ecco.Chamber
10428,Binary Bassline
442767,Advance The Scene
1818,Not On Label
58713,Mark56 Records
813548,Kiddo Publishing
122037,Ki/oon
1278082,LF RMX
970,ESP-SUN Records
4184,Cooking Vinyl
758,TVT Records
95,Guidance Recordings
852915,Giant (9)
852915,Giant (9)
687,Eye Q Records
9327,Sway
218806,TUTM Entertainment Inc.
315771,Anotherday Records
31464,Atomic Pop
6136,The Consumers Research & Development Label
2248,Aesoteric Records
109,Ninja Tune
447609,Church
1818,Not On Label
442771,Mile High
58500,REKIDS
29491,Crossover Records (2)
25319,Ichiban International
232335,100% Silk
31830,X-Ray Records (2)
4909,Foundation Music
143748,DDAM Records
980370,Hobo Camp
852915,Giant (9)
1866,Columbia
183068,Buddhist Punk
33660,Contemporary Records
56661,Revolutionary Music
29377,!K7 Records
70582,First Power Records
93215,Suspens Recording
2223,Ecco.Chamber
9126,Soul Brother Records
26557,Impulse!
131596,Mexican Summer
1216,Rawkus
864,Go! Beat
305246,Diagonal
1000,Warner Bros. Records
5115,Paisley Park
1866,Columbia
26762,Bronx Science Recordings
49362,Irma Unlimited
14161,Amputate
1873,Anti-
647498,Bad Barbie Records
5648,Dirt Style Records
1452002,SLOPE114
1873,Anti-
924154,RAAR (2)
23807,Frogs
34271,Dog Meat
33548,Wind-Up
1465,Dynamic Tension Records
1430,Aroma
22912,Hotflush Recordings
339359,Olsen
1541,Earache
105639,Moodfood Records
470197,"""Big Chicago"" Records"
901918,Wisconsin Public Radio (Simply Folk)
683,Apollo
139884,Truth Is Light
41310,College Music Journal
442732,Futurehouse
95,Guidance Recordings
816402,Kant Stop Records
138670,Lovers Rock
716573,Not On Label (Murder Tunes)
193842,Thought Balloon
20904,Insiduous Urban Records
35353,Paladin Creative Superco.
470631,Vestax
454535,Naked Naked
815361,Wall Of Funk
29377,!K7 Records
19812,Violator Records
3256,Polystar
59307,G Unit
20225,Dub Technic
131420,Other
432,Jive Electro
2223,Ecco.Chamber
399283,Argot (2)
7714,Genuine
6257,Epileptik Productions
8259,Mictlan
108246,Hat Factory Records
124,Good Looking Records
4437,Low Res Records
399283,Argot (2)
1818,Not On Label
615733,The Nite Owl Diner
399283,Argot (2)
59960,Mixworks
79586,Commonwealth Records
47404,Conception Records
4642,New Skin
149457,Monkeytown Records
852915,Giant (9)
1071,GRP
852915,Giant (9)
643,Edge Records
10562,BOXmedia
14249,Myutopia Recordings
122037,Ki/oon
824561,Absence Seizure
13856,Fork Records
48535,HQ Recordings
342465,Massive Mixtapes
10562,BOXmedia
6751,HHS
825067,Cosmic Pint Glass
25832,Eclipse Records (2)
11543,Plant Music Inc.
1818,Not On Label
132838,Long Range Distribution
852915,Giant (9)
156564,Studio Sound
66542,Seasons Limited
68084,Unlock Recordings
417,Analog Records USA
6258,Soundplant
320,Formation Records
73845,Columbia Masterworks
702431,Country Club Disco
852915,Giant (9)
164,Flying Rhino Records
18768,Harmonious Discord
8201,Rhymesayers Entertainment
753237,Handroids Entertainment
93810,Adult Contemporary
891933,People Of Earth
1217,Stones Throw Records
21576,High Noon Music
4437,Low Res Records
121432,DeepThinka Records
975,Smalltown Supersound
500,Thrill Jockey
84221,Bu-Mako Recordings
1005,Epic
399283,Argot (2)
66542,Seasons Limited
3023,Simply Vinyl (S12)
10562,BOXmedia
201329,Borrowed Language
55919,Push Play Records
110994,NDATL Muzik
29377,!K7 Records
5104,Unkut Records
5779,Damage
750329,Not On Label (Last American Buffalo)
6838,Blut
1110,Minimalistix
91920,Golf Channel Recordings
624,Juice Records
240602,Underground Vibe
5582,MB Elektronics
58040,Inner Groove
8727,ABB Soul
15079,Rodeo Meat
1723,Motown
12,Large Records
58553,Fresh Meat
885461,Not On Label (MC Mask)
1749,INFRACom!
15176,Gern Blandsten
51696,Bambino Recordings
94366,Fool's Gold Records
21562,Ksi Hard Records
113553,Humility Records
10261,Active Underground
377104,Say Ahh!
158724,BeaconSkillz
158724,BeaconSkillz
16412,Ignitor
1233035,E-MISSIONS
27122,Tidy
48,Wave Music
821,Geffen Records
4645,Audio Illusion Recordings
53428,Pickwick
399283,Argot (2)
15172,Wreck Records
85938,Digital Terrorists Records
30539,Bald Head Records (2)
26571,Deeper Soul
2125,Tru Thoughts
49530,Spazzoid Records
115144,Chapter Records
5384,SENTRALL Records
5779,Damage
1818,Not On Label
3,Seasons Recordings
644723,Ralton Records
509824,Houndstooth
705592,Kromatones
398551,50Weapons
509824,Houndstooth
1408,Klang Elektronik
8736,Shadowcast Recordings
66715,Speak Recordings
183148,Future Shock (2)
50772,Behemoth Records
6773,Catalogue
681,Atlantic
767452,Love Notes (2)
1009444,Cosmica Music
1732,Raum...musik
82338,Other Worlds
554,Holzplatten
723,Soulfuric Recordings
504,Eighteenth Street Lounge Music
13347,Sycomor
4649,Cavage
11786,Endpoint
2553,K-Tel
1013,Defunked
4243,DMC
439386,124 Recordings
12099,X-Mix
12099,X-Mix
58427,DJ International Multimedia
33810,BOMP!
1818,Not On Label
1277,Intercom Recordings
11668,Battle Axe Records
2,Earthtones Recordings
2,Earthtones Recordings
2,Earthtones Recordings
2,Earthtones Recordings
248,Yellow Productions
433,Disques Solid
158452,4th & Broadway
128041,Leedz Edutainment
128041,Leedz Edutainment
229816,Cross Movement Records
32059,Flex Records
4093,Ruff-Teck
7837,J Records
882,Aphrodite Recordings
946,12k
346623,Esoteric (2)
555925,Dire Life Records
5044,Nitrous Oxide Records
67909,Drumslinger
442549,Not On Label (Background Noise Crew Self-released)
310514,Masterworks (3)
10175,In.Disc
3332,Stray Records
34231,Original Jazz Classics
1178,Nukleuz
56916,Mad Decent
941,Additive
10588,VCI Recordings
248,Yellow Productions
1005,Epic
657,Stereo Deluxe
26126,EMI
297,FFRR
23762,Mixed Blood
8937,Flight Recordings
11668,Battle Axe Records
449851,True East Records
2036,Next Plateau Records Inc.
46079,Neoteric Records Ltd.
11050,Servo
29074,Moonshine Music
536,Bacillus
175017,Significant Records
135770,MarXminship Records
341553,Funk & Roll
474733,Stravingus
20302,Poussez!
1071,GRP
1644,Sub Static
1256,Earth Project
543970,12x12 Records (2)
209311,Catch #22 Records
1818,Not On Label
4221,Mangofunk
362,Arista
31242,Dirt Crew Recordings
31242,Dirt Crew Recordings
31242,Dirt Crew Recordings
893,Underground Construction
3225,Inflamable
3219,Topaz
35453,Obscene Records
1565,Contact
10433,Rapster Records
5083,Essence Records
111,Mo Wax
162159,Cutting Deep Records
526,Frontline Records
904,A&M Records
13090,Bad Boy Entertainment
1715,Piruh
4356,Fischkopf Hamburg
241,Nuphonic
5903,Illegal Art
77343,Sub Pop
3198,Chrysalis
1565,Contact
15360,I.D.M.
8201,Rhymesayers Entertainment
2223,Ecco.Chamber
49287,Supergiant Lucky Cat Records
11730,Damage (2)
7505,Angel Records
9926,Razor & Tie
1756,Nice+Smooth
722113,Power Of Word Productions
1322,Odori
11488,Sunshine Sound Disco
281,Blue Note
1006,BBE
20055,Running Scared
39357,Mercury
245,R & S Records
30679,Verve Forecast
6723,Qwest Records
2223,Ecco.Chamber
51507,Queen Bee Records
15,20:20 Vision
33808,IRMA CasadiPrimordine
22548,130701
18525,Gothic Records Limited
27610,Galapagos4
1998,Radikal Records
753273,Not On Label (Midwest Avengers)
199897,Dub Venture
895,RCA
247992,The Royal Potato Family
38214,Crowd Control Records
40021,Alpha Pup Records
5053,Cubik Music Productions
2,Earthtones Recordings
290468,Syntax Distribution
9615,Molemen
4644,Addict Records
258117,Blaqmagiq Reqords
