artist_id,artist_name
2678865,Contours
3402,Dan Curtin
78236,Deep Swing
1611,DJ Funk
6334,DJ Sueme
1108,DJ T-1000
13914,DJ Trajic
18472,Doormouse
705,Dubtribe Sound System
872,Edge Of Motion
87854,Egoist
943319,Eric Dolphy Quintet
21156,Esbo Electric
30105,Evil C & The Hustler
834,F.U.S.E.
17642,Fredrick Almquist
29923,Funkadelic
8620,G-Man
8620,G-Man
374305,Hollertronix
126466,Hydrofreaks
1837909,Jam City
97545,John Coltrane
3687,Johnny D & Nicky P
3,Josh Wink
6142155,Julenn
3893,Justin Berkovi
1568,Kenny Larkin
32549,Kokee Anu & Korin Ladke
32549,Kokee Anu & Korin Ladke
5467432,Koko (35)
238231,Lord Of Mercy
12432,Mayo
5321958,Mei Tahat
3185,Mephisto Odyssey
2993,Monika Kruse @ Voodooamt
2993,Monika Kruse @ Voodooamt
57448,Mr. A.L.I.
89,Mr. James Barth
17456,Nasenbluten
3416291,Neana
10193,Norm Talley
1489,Octave One
4197,Oliver Ho
23488,Planet Fuse
611,Pole
3674,Reade Truth
44903,Renato Cohen
2952,Rick Garcia
2952,Rick Garcia
3335,Rithma
693,Ron Trent
6111763,Sartorial
243647,Sascha Dive
21489,Sekter .17
17735,The Space Invaders
223142,Spam Allstars
823,Speedy J
29474,Steve Loria
1114,Surgeon
1364700,SVN (2)
7964,Swirl Peepz
1014,Timo Maas
11981,Tony Senghore & DJ Jonene
10182,Trackhead Steve
26700,Tronikhouse
133866,UGK
710109,Umek
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
2361,Wax Master Maurice
70747,ZokZok
315,Dillinja
4266,Junior Jack
38207,Maynard Ferguson
1182,Ed Rush & Optical
1182,Ed Rush & Optical
366,Jeff Sharel
3352,Armand Van Helden
870162,The System (8)
3671,Black Noise
10193,Norm Talley
6585231,Jack Michael
5340327,Blotter Trax
1449063,Giovanni Damico
4620640,HDSN
4553658,Foamplate
4638335,De La Swing
391417,Swindle (2)
2390881,Mennie (2)
2320,Total Science
6441512,Glume
4480,Massive Attack
4237008,Buttechno
22217,Matthew Herbert
114617,aaaa
6124008,Chevals
3579152,Russell Butler
170,DJ Sneak
17035,Chaka Khan
17926,Psychic TV
21753,The Justified Ancients Of Mu Mu
21787,Macy Gray
3101,Fatboy Slim
248736,Muallem
4465293,Chris Stussy
4235,Oliver Lieb
212070,Samuel L Session
5224804,Davis Galvin
6320694,Q'D'
4984,4E
7002263,Ilana Bryne
108940,Rappin' 4-Tay
16622,C + C Music Factory
23894,The Gift Of Gab
100752,2Pac
1723895,Doubtingthomas
194,Various
58866,Chrissy
58866,Chrissy
6720983,Phone Traxxx
77593,Efdemin
791,Mr. Oizo
4237008,Buttechno
5394184,Macker (3)
4480,Massive Attack
4838162,Peggy Gou
2089744,Objekt
3338600,Sage Caswell
6686341,Almaty
194,Various
47792,Osborne
355,Unknown Artist
5782732,DJ Speedsick
37757,a-ha
862580,Blackearth Percussion Group
768454,Joe Harnell
133641,Nomeansno
791,Mr. Oizo
4237008,Buttechno
12373,Cocteau Twins
187150,GG Allin
359679,Beat Konducta
24204,Lootpack
35333,Dudley Perkins
142985,No Name (3)
142985,No Name (3)
18530,Amiga Shock Force
194,Various
47557,P. Server
25122,Gizz TV & Walker
5782732,DJ Speedsick
18525,Xylocaine
18536,Auto-Psy
12831,Rich Kid
18472,Doormouse
194,Various
25965,Emotional Joystick
25965,Emotional Joystick
92472,No-Tek
402294,Skymall
17450,Napalm
14457,Technotronic
58764,Aftermath
45,Aphex Twin
13533,Dr. Walker
18187,Drokz
17456,Nasenbluten
194,Various
43361,Al Corrupt
27351,Astrobotnia
56758,Hipnosis (2)
17456,Nasenbluten
21169,Hedonist
28366,Syndicate
3084,Christoph De Babalon
194,Various
416,Richard Devine
194,Various
46713,Banda Black Rio
109,Jazzanova
209173,Roy Davis Jr.
9787,Allenko Brotherhood Ensemble
9787,Allenko Brotherhood Ensemble
58271,Democustico
3807,Viper Squad
179509,Aldemaro Romero
18153,N.O.H.A.
194,Various
737,Circulation
1172,Drexciya
11346,Prototype 909
219,Green Velvet
194,Various
6583691,Moodena
194,Various
1356,Joel Mull
6184479,Herb Rhythm
2035635,Truncate
194,Various
5368125,Ole Mic Odd
2385,Mystic Bill
1396444,The Phenomenal Handclap Band
194,Various
1537114,DVS1
4347,Orlando Voorn
75526,Def Harmonic
12693,Jomanda
35516,B-Jam
660735,Patrice Scott
8755,Mike Huckaby
30098,Sound Stream
30098,Sound Stream
30098,Sound Stream
5224804,Davis Galvin
34567,Arrested Development
3491257,Ali Berger
194,Various
211368,Pedro Goya
60342,Kieran Hebden
355,Unknown Artist
819825,Dax J
7056525,Love Of Eden
7111522,Midnight Embassy
399268,Don Laka
2776885,Ben Rau
2881426,Acemo
359679,Beat Konducta
355,Unknown Artist
38561,OutKast
64805,Anita Baker
17819,Anne Clark
17594,Big Daddy Kane
40001,Circ
197230,Da Lench Mob
197230,Da Lench Mob
9808,Danny C
34145,DJ Bluez
29336,DJ Vitamin D
73490,DJ Yoeri
4033,Eric B. & Rakim
13880,Fat Boys
8230,Hatiras
8230,Hatiras
792955,Ideal (6)
47512,The Isley Brothers
152346,JP & Jukesy
655,Lamb
266259,Lo-Key?
2172,Mampi Swift
38561,OutKast
1184,Red One
133881,Ricky Bell
420349,Shareefa
40228,Tackhead
7648,Acen
17531,Afrika Bambaataa
71680,Akinyele
24040,Amel Larrieux
3337,Andy Caldwell
9311,Antoine Clamaran
1609,Aphrohead
1716,Aquasky
73194,Aztec Camera
25283,Barrington Levy
40346,Belouis Some
3270,Blackalicious
1511370,Blackstone And Atari
35559,Blanko
83751,Boss (3)
30011,Brand Nubian
126078,Carole Davis
17829,Channel Live
2290,The Chemical Brothers
1987730,Chicago Damn
1711,Chris Liebing
77855,Christina Aguilera
37800,Circuit Boy
660,Coil
22076,Darrell Martin
40,Dave Warrin
162575,Deus (2)
8611,Discocaine's Bitch Creek
68336,The Disposable Heroes Of Hiphoprisy
8828,DJ Godfather
2053,DJ Pierre
33257,DJ Romain
41431,Djenga
7028,Doug Lazy
50513,Dr. Dre
50513,Dr. Dre
27521,Dubble D
7600,E-Trax
22164,Earth / Wind & Fire
296982,Ebony Vibe Everlasting
12986,Electribe 101
16704,Emminant Force
2714,Erasure
4033,Eric B. & Rakim
8644,Essa
73202,Evelyn King
13880,Fat Boys
426812,Flip Squad Allstars
266385,The Free Design
30273,Funkdoobiest
26246,Funkmaster Flex
2637,G-Pal
93737,General Public
182220,Get It Boyz (2)
59060,Gina G
17552,Grandmaster Melle Mel & The Furious Five
315050,The Groove Robbers (2)
46725,Groove Theory
261580,Haystak
7511,Home & Garden
16763,House Of Pain
39230,Ini Kamoze
227717,Jibri Wise One
14017,Jigmastas
255,Johnny Fiasco
140804,Joi (3)
1403,Jonny L
3503,Juju
328543,Jus-Ed
23861,Kaos
639260,Kat (11)
1424292,Katharine Hepburn
75896,Kay D. Smith & Alex K. Katz
1749,King Britt
2965,Kool Rock Steady
50514,KRS-One
190634,L.A. Dream Team
689643,Leper (2)
36112,Lighter Shade Of Brown
114823,Lil' Kim
66373,Lime (2)
35746,LL Cool J
35746,LL Cool J
449213,Lord 69
3232844,Lrusse
2440944,M.C. E.
210510,Mad Kap
43011,MC Lyte
100748,MC Ren
13652,Mechanizm
31961,Mel & Kim
30288,Mellow Man Ace
105614,Michel'Le
90541,Mick Jagger
74301,Million Dan
1347302,Minus After
62293,Mister O
1141,Model 500
28738,Mya
222224,N II U
225273,Nathan & Rudy Present Tuff & Mello
55267,Nightmover
39834,Nikki D
11085,Notorious J
32388,Ofra Haza
1244979,One Voice (7)
9462,Orchestral Manoeuvres In The Dark
616274,The Pack (2)
616274,The Pack (2)
51188,Paris (2)
51188,Paris (2)
236873,Paris By Air
126678,Paul Anthony
5068482,Phantom Ship (2)
5068482,Phantom Ship (2)
732127,Piemont
179,Presence
183938,Pudgee Tha Phat Bastard
14646,R. Kelly
9690,Raoul Zerna
108940,Rappin' 4-Tay
124732,Regina (2)
140580,Robert Hazard
391416,Rok One
97916,Ronnie Laws
174306,Rottin Razkals
129038,Rundell & Maddox
203294,S.U.M.O.
31715,Sadat X
38379,Salt 'N' Pepa
37224,Sister Sledge
176667,Skratchy Seal
8405,Skyy
25775,Souls Of Mischief
66041,Spearhead
138678,Spice 1
138678,Spice 1
144010,Stacie Orrico
90140,Stereo Killerz
35536,Swollen Members
4255,Tekniq
1543,Tiga
63338,Tim Dog
310352,Tony Orlando
51352,Too Short
207028,Top Quality
108942,Tre Black
352307,Trinidadian Deep
1393134,Truck Stop Krew
4734,Twisted Anger
194,Various
194,Various
194,Various
218781,Various Blends
12832,Venetian Snares
151851,Wid & Ben
197311,Wiley (2)
43744,Will To Power
50200,Wyclef Jean
3079,YZ
7331,Zion Train
3096,3D & Snuggles
2803012,Anaxander
27991,Antonio Carlos Jobim
3773,Aphrodite
249271,The Archangel
532,Ashley Beedle
42406,Big Sexy
14757,Black Moon
10990,Blackstreet
4322281,Boy Harsher
6084334,Brian Neal (3)
3534,Brockie
3344,The Bucketheads
90680,Buckshot LeFonque
17691,Byron Bogues
353430,The Cali Kings
53360,Capone -N- Noreaga
61269,Carrie Lucas
57770,Cee-Lo
698,Chris Brann
29890,The Clash
181036,Comatone
36180,Congo Natty
284477,Coo Coo Cal
174823,Crucial Conflict
5095375,Cut Shutters
31712,Del Tha Funkee Homosapien
1611835,Denny Hilton (2)
16761,Digital Underground
223478,DJ Aakmael
9806,DJ Abstract
22776,DJ Anonymous (2)
77287,DJ Boogie
84846,DJ Clue
93982,DJ D-Love
62571,DJ Quik
1100171,DJ Trans
26713,Dru Hill
83740,Eumir Deodato
6212,Fierce Ruling Diva
2977,Fingers Inc.
21517,FKY
1537469,Floetry (2)
3382,Fug
16963,George Kranz
16963,George Kranz
114093,George LaMond
114093,George Lamond
13932,Grace Jones
82947,The Grouch
732785,Guy Andrews
12897,Gypsymen
335273,Hakim Murphy
2794103,House Of Black Lanterns
13732,Ice Cube
646997,Ital Tek
4214,James Holden
2171,JB
89865,Jedi Mind Tricks
331198,Jerry Harrison: Casual Gods
3081,Jeru The Damaja
131316,Jimi Entley Sound
131316,Jimi Entley Sound
1864595,John Heckle
7018,Jordan Fields
265,Julius Papp & Dave Warrin
1433933,K15
356288,"Kenny ""Dope"" Gonzalez"
4654,Kraftwerk
28579,Kut Masta Kurt
6136,Latyrx
5831284,Le$ Fortunate
689643,Leper (2)
35746,LL Cool J
44848,Lopez
224778,Lordy
50662,M.O.P.
83488,Madhouse
10388,Madness
4289895,Mall Grab
3288,Man Parrish
26216,Manufacture
18984,Marvin Gaye
139643,Method Man & Redman
1505887,Miruga
1515,MJ Cole
2641,Modulator
256216,Morphine (2)
177422,Most Desh
388457,Mr. Cloudy
29299,Musk Men
235600,Mykill Miers
1807120,Nautiluss
15154,New Kingdom
2622,Nocturne
4506951,O B Ignitt
65080,Oh No
22900,Overdub
660735,Patrice Scott
63506,Paul Clarke & M. Ramone
16795,Paul Parker
154907,Plasma (10)
1030,Plastikman
1030,Plastikman
35024,Polyrhythm Addicts
356428,Pras Michel
393623,Prime Mover (2)
233544,Psychofreud
28209,Public Enemy
3248,Pusssssy Galore
79347,The Rhythm Project
8109,Ruffstuff & Eljay
219213,Run-DMC
124860,S'Express
2807,Saint Etienne
2784688,Saint Michel
80658,Shabaam Sahdeeq
526150,Shlomi Aber
13359,Silver City
1739069,Smitty (10)
4189,Soho
65017,Soundmurderer & SK-1
50677,Styles Of Beyond
5422,T.Kolai
39908,Talib Kweli
6361950,Teakup
23979,Teknikal Sinner
145256,Thelonious Monk
44581,Thompson Twins
35125,Timbaland
32550,The Time
2938451,Times Are Ruff
207028,Top Quality
85141,TQ
355,Unknown Artist
355,Unknown Artist
6707386,Unknown Collective
5208621,Val G
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
27556,Via Tania
111957,Vybe
81364,Wang Chung
1613290,Wattie Green
74169,Will Smith
3928369,138 (3)
4651840,19.94
32143,A-Trak
1235611,A.W.O.L. (4)
100757,Above The Law
1755506,Addison Groove
1110809,Alexander Falk
792,Alexkid
1291,Alter Ego
1758,The Ananda Project
154173,Artemiy Artemiev
907614,Artfull Dodgers
1400689,Asher Gray
2896,Astrocat
3001268,Ate21
797029,Aun (2)
797029,Aun (2)
5755,Basic Bastard
237457,Bass Dominators
63507,Bette Midler
3728404,Bill Converse
4926295,Bloempot
41441,Bob Marley
21764,Bob Marley & The Wailers
1507,Bougie Soliterre
18089,BRS
15167,Cassio Ware
4056014,Cats Not Dogs
3708864,The Central Executives
17967,Change
31617,Chet Baker
604091,Chico Mann
6353339,Chimale
746170,Cinthie
44042,Circulation (2)
3273535,Closed Paradise
5321009,Cloudy Kid
5321009,Cloudy Kid
830,Coco Steel & Lovebomb
15175,Code 718
55209,Cowboy Johnny Christ
2521989,D.S.P.(9)
604039,Dachshund
37730,Dave Grusin
77811,Dennis Brown
77811,Dennis Brown
33587,Dinah Washington
2639809,Dirty Drummer
30154,Disflex 6
30154,Disflex 6
64694,Dizzy Gillespie
247719,DJ Cue
1474810,DJ Deckstream
164819,DJ Disse
4373185,DJ Inform
4405,DJ Jes
177151,DJ Leinad
170,DJ Sneak
3741147,Doubt (5)
3741147,Doubt (5)
3741147,Doubt (5)
3100175,Ed & Jen
2887456,Elizabeth Merrick-Jefferson
28959,"Eric ""Bam Bam"" Cea"
4692712,Eyedubs
4692712,Eyedubs
620763,Feldah
2035,Fish Go Deep
19872,Green Oms
1003290,Ground Zero (11)
557511,Guillamino
150554,Guilty Simpson
3862,Guru
335273,Hakim Murphy
352440,Harry Connick / Jr.
5312339,Hippie Priest
13732,Ice Cube
13732,Ice Cube
2994,Ignacio
4232982,J. Albert
34435,James Curd
30142,Jean Carn
239622,Jenifa Mayanja
2540938,Jlin
214,Joshua
265,Julius Papp & Dave Warrin
1018535,The Kali
22862,Karl Bartos
790916,Kevin Dunn And The Regiment Of Women
65819,Kon Kan
5340,Kreem
863391,Late Nite Tuff Guy
456555,Lazy Fat People
44382,Leaders Of The New School
5915,Lexicon Avenue
2450802,LPZ
4287634,Lyfe (2)
2406755,Magic Touch (6)
176102,Main One
343490,Mastamind
45187,MC Buzz B
5022081,Memoire (2)
8309,Miles Maeda
4821112,Minimal Violence
4569595,Minus Polaris
1515,MJ Cole
1564,Mono
1354476,Mount Kimbie
9965,Muro
9965,Muro
4844396,Nackt (2)
4506951,O B Ignitt
45802,Paul Woolford
1134414,Perseus Traxx
417,Photek
1850466,Policy
2438420,Ponty Mython
7890,Power Steppers
28795,Prince
9985,The Rapture
611120,Rebels Of Rhythm
5221272,Robin Lohrey
48507,Sage Francis
5416834,Shaolin Fez
758329,Shenoda
8405,Skyy
4576414,Slope114
4879109,Soul Tangler
1344,Steve Stoll
433488,Sunshine Jones
433488,Sunshine Jones
274259,Supersonic Sid
4296512,T.E.D.D.
3009623,That Man Monkz
51352,Too Short
51352,Too Short
4587623,Two Thou
355,Unknown Artist
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
26522,Yazz
71651,Zion I
21148,23 Skidoo
117307,3rd Face
3268,A Tribe Called Quest
12914,The Absolute Family
254,ADNY & The Persuader
1631183,Adoptahighway
35795,Alistair Colling
53501,Andy Vaz
3798,Animals On Wheels
3773,Aphrodite
262128,Art Blakey & The Jazz Messengers
7960,Atomly
9842,Aube
1639861,The Automats
904015,Bambi Davidson
726619,The Barrett Sisters
41260,Beethoven
451870,Ben Gibson
10980,Benno Blome
3118854,Best Available Technology
301147,The Bill Evans Trio
33589,Billie Holiday
2494033,Billy Brennan
5349880,C Scott (2)
203435,Chandora
604091,Chico Mann
1711,Chris Liebing
3307033,Cindy Reynolds Wyatt
251769,Coleman Hawkins
14014,Common
550526,Countdown Mix Masters
5720352,Cube (35)
2690528,D Ground (2)
101347,Dan Efex
28257,Dance Works!
4119,Deee-Lite
4119,Deee-Lite
262191,Deepak Sharma
556965,Despair (2)
63160,Deyampert
64860,Dirty Harry (10)
84846,DJ Clue
8828,DJ Godfather
6365,DJ Gregory
14648,DJ Jazzy Jeff & The Fresh Prince
4330242,DJ Matuss
1461201,DJ Neil Armstrong
71214,DJ Rectangle
71214,DJ Rectangle
71214,DJ Rectangle
9880,DJ Rhythm
4478,DJ Shadow
214669,DJ T.
13914,DJ Trajic
1444,DJ Vadim
4048489,Drew Mason (2)
2243810,Dub Dread
313217,Elizabeth Herz
31615,Ella Fitzgerald
4076419,Emok (3)
469050,Esteban Adame
247674,Fatima Yamaha
178054,Filewile
1228026,First Platoon
1901559,Francis Inferno Orchestra
170994,Franz Ferdinand
7213,Freddy Fresh
1363,Gadgets
4559,Greyboy
809686,Groove Culture (3)
341825,Haindling
3254539,House Of Doors
203665,Howard Thomas
175500,Iffy
324391,Ill Mentality
3992709,J-Papi
430356,James Carr
21742,Jay-Z
173077,Jazzinho
2540938,Jlin
88914,"Joey ""2X"" and DJ Tension"
22294,Johan S.
640098,Jose Carretas
5848608,Julion De'Angelo
1199068,Kaiserdisco
50613,Knowledge & Wisdom
6132338,Laurie (17)
656731,Leo Minor
5915,Lexicon Avenue
1870855,LHF
2565873,Marshall Applewhite
2565873,Marshall Applewhite
383836,Matt Wertz
3686465,Maxine & Cleo
1864582,Mayo Soulomon
392446,Mazta I
274209,Michael Bolton
274209,Michael Bolton
1141,Model 500
224603,Moodswingaz
271614,Mudkids
4844396,Nackt (2)
5091,Neotropic
63747,Nettle
835310,No Coast
382323,Old 97's
28795,Prince
281994,Ray Conniff
243931,Reeno
112256,Reggie Dokes
2924011,Remedy (8)
857,Robert Armani
20991,The Rolling Stones
20991,The Rolling Stones
20991,The Rolling Stones
693,Ron Trent
391023,Roundtable MCs
2297467,Savile
288826,Scuba (4)
3385326,Second Storey
6047957,Sophia Saze
2470102,Sour Dough
109184,Spinderella
160856,Steal Vybe
3361,Swirl People
35536,Swollen Members
4899382,tape_hiss
4813617,Texas Scratch League
145256,Thelonious Monk
132082,Todd Terje
3980,Tony Thomas
3506702,Tove Lo
4949520,Truce (10)
97633,Twigy
27059,Ugly Duckling
1713,Urban Sound Gallery
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
87643,Violent Femmes
2693176,White Poppy
1990571,Zedd
974775,Zeleke Gessesse
223,2nd Shift
294077,302 Acid
181632,The A-Team (2)
3638243,Abi (5)
254,ADNY & The Persuader
9546,Alexander Hope
1758,The Ananda Project
2803012,Anaxander
241105,Andrea Gemolotto
4003357,Andrew McMahon In The Wilderness
36310,Aphasia
3773,Aphrodite
459610,Apoc
1042,Bang Bang
13117,Basic Channel
163816,Bazzface
13,Blaze
59792,Bob Dylan
2512,Bobby Peru
2316874,Bolder
5000,Bomb 20
354874,Boom Bap Project
24673,Cativo
644495,Charon Don
604091,Chico Mann
32001,Chops
7023,CNS Engineering
1286287,Cold Confusion
46616,Cuica
28972,The Cure
1289,Daft Punk
122750,Darth Fader
122750,Darth Fader
122750,Darth Fader
10533,Dean Martin
4119,Deee-Lite
1274233,Deep88
280740,Delirious?
21763,Dillinger
2089008,The Dirty Heads
1222850,Dirty Mouf
1143233,Dirtyphonics
1300006,Disco Construction (2)
324,Distorted Minds
356088,Division Of Laura Lee
12770,DJ Delicious
4367,DJ ESP
8828,DJ Godfather
8828,DJ Godfather
9675,DJ H. Geek
59176,DJ Jazzy Jeff
239022,DJ Mystery (3)
133504,DJ Rags
3178223,Dj Shimza
1056925,Dj Tedu
1444,DJ Vadim
1444,DJ Vadim
1444,DJ Vadim
29121,DJ Work!
3616407,DJC (6)
592160,DJNA
50513,Dr. Dre
282154,Ears
5093383,Echo of Glory
403542,Eddie Dunstedter
21222,Eddy & Dus
12036,Ege Bam Yasi
2923747,EJ Tha DJ
2923663,Elliot (15)
1450066,Fibber McGee & Molly
1793806,The Figureheads
1117863,Flow (26)
2742,Frankie Bones
2742,Frankie Bones
472288,The Fratellis
41266,Full Force
696,Glenn Underground
15725,Grant Dell
15725,Grant Dell
858,Hardfloor
12827,Hertz
391678,The Hit Crew
102160,Houz' Mon
66147,Ice-T
117591,Innerstance.Beatbox
252,Iz & Diz
5094,J Swinscoe
3389726,James Booth (7)
194401,Jamie Cullum
259713,Jevne
1631125,Jon Hester
67846,Josma
86738,Kid Sensation
1864661,LA Vampires
113468,Layzie Bone
70546,Loose Ensemble
1389863,Lord Cyrus (2)
3125725,M5K
4437946,Mark Allister
18984,Marvin Gaye
367734,Mattafix
395878,Mel Henke
146847,Melanie Blatt
1094,Moodymann
451213,Mr. Henshaw
1315522,Mr. Webb
717,Nuspirit Helsinki
78875,Oaktown Players
10095,Oliver Nelson
1128524,Peaking Lights
31777,Pharoahe Monch
2774,Portishead
2480495,Powell (9)
28795,Prince
28795,Prince
168176,QB Finest
471634,Ran Reed
53441,Sarah Jane Morris
174132,Scrot (2)
164098,Simian Mobile Disco
4049371,Simone Liberali
176667,Skratchy Seal
4576414,Slope114
393838,Sol.Illaquists Of Sound
6469,Somatic Responses
680397,Spittin' Vitriol
371873,Splatterheads
1214255,Submersed
1114,Surgeon
3361,Swirl People
3742417,TML (3)
132082,Todd Terje
28378,Ultraviolence
4971481,Valve (12)
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
2486477,Viers
4294755,Wall Of Funk
107,Wamdue Kids
39837,Warren G
180531,Zeebra
79578,50 Cent
23985,69db
113,A Man Called Adam
3268,A Tribe Called Quest
127749,Albanek
1208399,Amir Alexander
37718,Amp Fiddler
122470,Audio Kamuflaj
3499,B-Boy 3000
594911,Big Heifer
312,Blame
22546,Bombardier
1875858,Chase Smith
4403,Chris Anderson
4967440,Chrissy & Hawley
3364602,Community Corporation
3026361,CRZKNY
191348,D-Tension (2)
130034,Da Grassroots
86244,Dan H
1787669,Dark Sky (2)
203706,Darren Roach
37730,Dave Grusin
5631368,David Beiger
17317,DJ Edge
2266311,DJ Elitist Snob
172021,DJ Haul
996,DJ Krush
4330242,DJ Matuss
123328,DJ Nitro (2)
229310,DJ Proteus
543695,DJ Space (3)
2266309,DJ Spare Tire
121587,DJ Trime
2479076,Duke Slammer
205251,Dynasty (4)
873489,Eli Escobar
171309,EQ Tips
234834,Ess Man
4302107,Ettore Angrisani
2597,Fanon Flowers
102110,Franck Roger
95014,Franco Cinelli
7213,Freddy Fresh
4493,Freestyle Man
97986,Generation Dub
4125886,George David Geckeler M.D.
3177415,Golf Clap
15725,Grant Dell
28055,Great Leap Forward
63006,Grey
1571894,Hail Mary Mallon
33459,The Handroidz
860426,Hatchback
5784404,Haz Mat
101987,Homeliss Derilex
185839,Hundred Strong
28377,I:gor
2481511,The Immortal Micunion
17501,Jaga Jazzist
74901,Jan St. Werner
239622,Jenifa Mayanja
240303,Jenka (2)
2686677,John Barera
640098,Jose Carretas
2757,Jungle Wonz
1091791,Junkroc
418113,Justin Ivey
819806,K-Stone
1850478,Kayenne
1164,Kelli Hand
43349,Kenny Ken & Footmasters
92550,Krumble
4049937,Last American Buffalo
42654,Leprozid Strick/Pfahl
2185,Lester Fitzpatrick
3856111,The Loose Control Band
1949,Majistrate
3540232,Malone & Mollison
1381,Marco Bailey
352486,Marco Pavone
1694,Mark De Clive-Lowe
1255570,Marshmellow Mike And The Couch Nation
18984,Marvin Gaye
77,Mateo & Matos
71789,Mazi Namvar
4563195,MC Mask
9003,Megashira
262396,Merel
8309,Miles Maeda
1066475,Nacho Lovers
2608332,Nell (10)
835310,No Coast
15043,Noize Creator
2201082,Oli Furness
1479030,Orb (3)
1479030,Orb (3)
4347,Orlando Voorn
5072364,P.Leone
18360,Paul Glazby
52345,Peckham Royalty
11136,Peter Gabriel
93470,Photic Driver
1612752,Pickwick Children's Chorus
1850466,Policy
35024,Polyrhythm Addicts
795261,Propac
235625,Psyclone (2)
2082,Quango
9858,Quantic
243931,Reeno
1478870,Restrain
44370,Rollmottle
22550,Rotator
198486,Rudeboylicious
203294,S.U.M.O.
337048,Sandler & Young
3385326,Second Storey
2313363,Sevenumsix
97364,Shed
3944224,Shift Work
4861,Sikora
6469,Somatic Responses
556601,Son Of Sound
753611,Soul Scream
1255402,Sound Bite House
10302,Sporto Kantes
53539,Stacey Q
4449650,Steve Murphy (12)
5523162,Suspensivos Inflamables
79220,Sweet 'n Candy
748489,Thieves Of Time
224018,Tool Box
10774,Urban Blues Project
3925,Ursula 1000
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
2749,White Knight
987703,Wolfpack (2)
2944629,X-ian The X-Man
6189,60 Minute Man
35525,Abstract Rude
50,ADNY
254,ADNY & The Persuader
254,ADNY & The Persuader
254,ADNY & The Persuader
5821,Africanism
1090,Alex Gopher
1560,Alex Reece
1375674,Amadeus The Stampede
1375674,Amadeus The Stampede
2608858,The Ambassador (5)
41025,Ambisonics
46740,Ancronix
23825,Annie Lennox
3773,Aphrodite
28956,Arc
465983,Arnold Schoenberg
3335679,Artimus Pace
3499,B-Boy 3000
53119,B-Real
2922945,Background Noise Crew
144287,Bajofondo Tango Club
159236,The Bede
44274,Ben Wa
252310,Bill Evans
8349,BK
466983,Blaqstarr
32400,Bliss 'N' Tumble
5371,Blockster
224,Bob Sinclar
29960,Bobbi Humphrey
3749,Boozoo Bajou
215524,Brainstorm (6)
1396,The Brand New Heavies
9169,Bronx Dogs
54189,The Bruce Legion
82974,Buc Fifty
2889026,Buntin
1865,Chestnut
346863,Chimira
919868,Chris Hall (6)
4326,Cirrus
105727,The Coalition (3)
1752776,Cross Section (2)
936483,The D Boyz
4615032,D.J. Charro
145842,Dakah Hip-Hop Orchestra
27537,Dark Comedy
37730,Dave Grusin
17777,dB
18099,The Deal
4265,Dean Coleman
4585405,The Delirium Blue Band
7663,DHS
20917,Dice
113673,Dionne Warwick
193760,Dirt Crew
193760,Dirt Crew
193760,Dirt Crew
9562,DJ Bam Bam
776,DJ Cam
30695,DJ Corbett
14261,DJ Flux
2894,DJ Hyperactive
59176,DJ Jazzy Jeff
2053,DJ Pierre
4478,DJ Shadow
1056925,Dj Tedu
206129,Double Zero (2)
91803,E.G. Daily
58014,Elephant Man
3083,Eye-D
20629,Fields Of Defacement
3382,FUG
88743,Girl Talk
292636,Grifters
302463,Gumbo (3)
51673,Gustav Schumann
1213797,Helen Taylor (2)
190249,I Self Devine
107095,I-Wolf
111858,Ill Versed
342186,Ivan Carsten
841355,Jacques Ibert
430356,James Carr
7018,Jordan Fields
3945200,Joshua Gillsutton
32861,Justin Harris
64664,KC & The Sunshine Band
30184,Kenny Burrell
198892,Krewcial
106075,Krude
13151,Kurtis Blow
419854,Lakker
58405,Ledisi
300050,Lena Horne
2661,Les Gammas
173998,Lil' Cease
248940,The Liptrick
171338,M-Swift
171698,Max Richter
320994,MC3
217953,Meaty Ogre
24307,Mellow Trax
1243778,Midwest Avengers
488475,Mikey B (3)
53349,Natalie Imbruglia
3191269,Nathan Moore (5)
287114,Nicknack
1161841,Nosaj Thing
278,Peshay
60,Pete Moss
2130811,Phonetic Composition
80594,PNS
343793,Poncho Nightmare
2350433,Prik & Crak
1596,Q-Burns Abstract Message
35848,Q-Tip
11696,Samuel Barber
103238,Sileni
103238,Sileni
415055,Snagga Puss
347088,Sonicflood
79757,Spontaneous
9902,Tori Amos
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
