687971909,LP,3.89,Very Good Plus (VG+),For Sale,7843019
687972122,"12""",3.2,Near Mint (NM or M-),For Sale,2433905
687971799,CD Single,3.89,Very Good Plus (VG+),For Sale,2243055
687972123,LP Album Mono,3.2,Very Good Plus (VG+),For Sale,1596307
687972124,"12""",3.2,Near Mint (NM or M-),For Sale,265898
687971574,"12""",4.19,Very Good (VG),For Sale,4430
687971996,"12""",3.2,Very Good Plus (VG+),For Sale,133660
687972219,"12"" Promo",3.2,Very Good Plus (VG+),For Sale,573945
687972221,"12""",3.2,Very Good Plus (VG+),For Sale,112346
687971912,"12""",3.89,Very Good Plus (VG+),For Sale,645387
687971802,CD Album,3.89,Very Good Plus (VG+),For Sale,2943015
687971914,"12"" Maxi",3.89,Very Good Plus (VG+),For Sale,178262
687972226,"12"" EP",3.2,Very Good Plus (VG+),For Sale,53938
687971880,"12""",3.2,Very Good Plus (VG+),For Sale,146044
687971916,"12""",3.89,Very Good Plus (VG+),For Sale,46119
687971483,CD Album,4.19,Near Mint (NM or M-),For Sale,810505
687971484,CD Album,4.19,Near Mint (NM or M-),For Sale,3992828
687971485,CD Album,4.19,Very Good Plus (VG+),For Sale,654570
687972228,"12""",3.2,Very Good Plus (VG+),For Sale,1439100
687971486,CD Album,4.19,Mint (M),For Sale,13581
687971487,CD Album,4.19,Mint (M),For Sale,60629
687971489,CD Album,4.19,Near Mint (NM or M-),For Sale,818008
687971490,CD Album Club,4.19,Near Mint (NM or M-),For Sale,5990470
687971922,"12""",3.89,Very Good Plus (VG+),For Sale,206185
687971579,"12""",4.19,Very Good Plus (VG+),For Sale,91663
687972005,"12"" Ltd Pic",3.2,Near Mint (NM or M-),For Sale,490766
687971491,CD Album Mixed,4.19,Near Mint (NM or M-),For Sale,3011520
687972230,"12""",3.2,Very Good Plus (VG+),For Sale,508583
687972231,"12""",3.2,Very Good Plus (VG+),For Sale,508583
687972232,"12"" Promo",3.2,Near Mint (NM or M-),For Sale,9012
687971492,CD Album Club,4.19,Near Mint (NM or M-),For Sale,2271847
687971493,CD Maxi,4.19,Near Mint (NM or M-),For Sale,83221
687972129,"12""",3.2,Near Mint (NM or M-),For Sale,3013733
687972234,"12""",3.2,Very Good Plus (VG+),For Sale,485946
687972320,"12""",3.2,Very Good Plus (VG+),For Sale,201915
687972321,"12""",3.2,Very Good Plus (VG+),For Sale,209445
687971495,CD Album,4.19,Near Mint (NM or M-),For Sale,795504
687972235,"12""",3.2,Very Good Plus (VG+),For Sale,808622
687972322,"12""",3.2,Very Good Plus (VG+),For Sale,14979
687972238,"12"" Promo",3.2,Very Good Plus (VG+),For Sale,3851564
687972240,"12""",3.2,Very Good Plus (VG+),For Sale,265942
687971591,LP Album,4.19,Very Good Plus (VG+),For Sale,1542149
687972130,"12""",3.2,Very Good Plus (VG+),For Sale,195942
687971669,"12""",3.89,Very Good Plus (VG+),For Sale,3539221
687971498,CD Album,4.19,Near Mint (NM or M-),For Sale,105709
687971596,"12""",4.19,Very Good Plus (VG+),For Sale,62862
687971499,CDr Mixed Promo,4.19,Very Good Plus (VG+),For Sale,3873950
687971597,"12"" Ltd Promo",4.19,Very Good (VG),For Sale,20198
687972133,"12""",3.2,Very Good Plus (VG+),For Sale,243746
687972244,"12""",3.2,Very Good Plus (VG+),For Sale,340114
687971599,"12""",4.19,Very Good Plus (VG+),For Sale,966594
687972248,"12"" Red",3.2,Very Good Plus (VG+),For Sale,481771
687972253,"12"" Promo",3.2,Very Good Plus (VG+),For Sale,94124
687971501,CD Album,4.19,Near Mint (NM or M-),For Sale,50250
687971687,"12"" EP",4.19,Very Good Plus (VG+),For Sale,140077
687971606,"12""",4.19,Very Good Plus (VG+),For Sale,157213
687971502,CD Album,4.19,Mint (M),For Sale,62310
687971608,"12""",4.19,Near Mint (NM or M-),For Sale,92649
687972134,"12""",3.2,Near Mint (NM or M-),For Sale,100620
687971609,"12""",4.19,Very Good Plus (VG+),For Sale,222
687971930,"12"" Promo W/Lbl",3.89,Very Good Plus (VG+),For Sale,1757386
687971505,CD Album,4.19,Near Mint (NM or M-),For Sale,155325
687971507,CD Album,4.19,Very Good Plus (VG+),For Sale,193532
687971612,LP Album RE lil,4.19,Very Good Plus (VG+),For Sale,2129899
687971613,LP,4.19,Very Good (VG),For Sale,5961676
687971614,LP Album Comp,4.19,Very Good Plus (VG+),For Sale,2925722
687971508,CD Album,4.19,Near Mint (NM or M-),For Sale,322407
687971509,CD Album,4.19,Mint (M),For Sale,6763315
687971688,"12""",4.19,Very Good Plus (VG+),For Sale,1920077
687971510,CD Album,4.19,Mint (M),For Sale,2807803
687971933,"12""",3.89,Very Good Plus (VG+),For Sale,1698774
687971511,CD Album Spe,4.19,Near Mint (NM or M-),For Sale,152668
687971617,"12""",4.19,Near Mint (NM or M-),For Sale,877367
687971512,CD EP,4.19,Mint (M),For Sale,405948
687971619,"12""",4.19,Near Mint (NM or M-),For Sale,31830
687971513,CD Comp,4.19,Mint (M),For Sale,2180042
687971690,"12""",4.19,Near Mint (NM or M-),For Sale,66606
687971514,CD Album,4.19,Very Good Plus (VG+),For Sale,1408122
687971626,"12""",4.19,Near Mint (NM or M-),For Sale,193991
687971629,"12""",4.19,Very Good Plus (VG+),For Sale,64807
687971631,"12""",4.19,Very Good Plus (VG+),For Sale,3489412
687972027,"12""",3.89,Near Mint (NM or M-),For Sale,207503
687971633,"12"" EP",4.19,Near Mint (NM or M-),For Sale,29603
687971640,"12""",4.19,Near Mint (NM or M-),For Sale,549467
687971646,"12""",4.19,Mint (M),For Sale,3526821
687971515,"12""",4.19,Very Good Plus (VG+),For Sale,30718
687971649,"12"" W/Lbl",4.19,Very Good Plus (VG+),For Sale,4347774
687971653,"12""",4.19,Very Good (VG),For Sale,143061
687971692,"7""",4.19,Near Mint (NM or M-),For Sale,3150630
687971654,"12""",4.19,Mint (M),For Sale,732392
687971657,"12""",4.19,Very Good Plus (VG+),For Sale,38244
687971658,"12"" TP",4.19,Very Good Plus (VG+),For Sale,1292612
687971674,"12""",3.89,Very Good Plus (VG+),For Sale,159464
687971806,"12""",4.19,Very Good Plus (VG+),For Sale,149599
687971517,CD Album,4.19,Near Mint (NM or M-),For Sale,6759247
687971695,"12""",4.19,Very Good (VG),For Sale,518660
687971660,"12""",4.19,Very Good Plus (VG+),For Sale,652374
687971661,"12""",4.19,Near Mint (NM or M-),For Sale,121899
687971520,CD Album,4.19,Near Mint (NM or M-),For Sale,7722947
687971521,CD Album,4.19,Very Good Plus (VG+),For Sale,415096
687971522,CD Mixed,4.19,Near Mint (NM or M-),For Sale,1797275
687971807,"12"" Promo W/Lbl Sti",4.19,Very Good Plus (VG+),For Sale,3174742
687971523,CD Album,4.19,Very Good Plus (VG+),For Sale,2134690
687971703,"12"" EP",4.19,Near Mint (NM or M-),For Sale,99335
687971704,"12"" EP",4.19,Very Good Plus (VG+),For Sale,5712555
687971524,CD Album,4.19,Very Good Plus (VG+),For Sale,2243049
687971525,CD Album,4.19,Very Good Plus (VG+),For Sale,2243049
687971710,"12""",4.19,Near Mint (NM or M-),For Sale,1179979
687971718,LP Album Mono,4.19,Very Good (VG),For Sale,6474331
687971719,"12""",4.19,Very Good Plus (VG+),For Sale,2693
687971804,"12"" EP",3.89,Very Good Plus (VG+),For Sale,20313
687971760,"12""",4.19,Very Good Plus (VG+),For Sale,347456
687971762,"12""",4.19,Very Good Plus (VG+),For Sale,197471
687971813,"12""",4.19,Mint (M),For Sale,364799
687971814,"12"" Ltd Yel",4.19,Very Good Plus (VG+),For Sale,306728
687971816,LP Album,4.19,Very Good Plus (VG+),For Sale,330237
687971820,"12""",4.19,Near Mint (NM or M-),For Sale,294661
687971821,"12"" Promo W/Lbl Sti",4.19,Very Good Plus (VG+),For Sale,3313715
687971767,"12""",4.19,Near Mint (NM or M-),For Sale,1607780
687971830,"12""",4.19,Very Good Plus (VG+),Draft,114518
687971832,"12""",4.19,Very Good Plus (VG+),For Sale,85573
687971841,"12"" Single",4.19,Near Mint (NM or M-),For Sale,240657
687971843,"12"" Promo",4.19,Very Good Plus (VG+),For Sale,3892830
687971850,"12""",4.19,Near Mint (NM or M-),For Sale,3336712
687972076,"12""",3.89,Very Good Plus (VG+),For Sale,2945915
687971853,"12"" Yel",4.19,Near Mint (NM or M-),For Sale,1347103
687972626,"12""",2.49,Very Good Plus (VG+),For Sale,2463794
687972627,"12""",2.49,Mint (M),For Sale,984365
687972629,"12"" EP",2.49,Very Good Plus (VG+),For Sale,1094934
687972630,"12"" Promo",2.49,Near Mint (NM or M-),For Sale,2405186
687971006,CDr Mixed Promo,6.5,Very Good Plus (VG+),For Sale,3875154
687972733,"12""",2.49,Near Mint (NM or M-),For Sale,78759
687972734,"12"" Maxi",2.49,Mint (M),For Sale,1078436
687972735,"12""",2.49,Very Good Plus (VG+),For Sale,152538
687972736,"12""",2.49,Very Good Plus (VG+),For Sale,152538
687972737,LP Album Mono,2.49,Near Mint (NM or M-),For Sale,2376908
687972739,"12""",2.49,Very Good Plus (VG+),For Sale,211523
687972741,"12""",2.49,Near Mint (NM or M-),For Sale,857378
687972742,"12""",2.49,Very Good Plus (VG+),For Sale,100143
687972632,"12""",2.49,Mint (M),For Sale,2261352
687972746,"12""",2.49,Very Good Plus (VG+),For Sale,2330559
687972747,"12"" Promo",2.49,Very Good Plus (VG+),For Sale,1041571
687972748,"12""",2.49,Very Good Plus (VG+),For Sale,1828737
687972749,"12"" W/Lbl",2.49,Very Good Plus (VG+),For Sale,2040209
687972754,"12""",2.49,Mint (M),For Sale,407959
687972755,"12""",2.49,Mint (M),For Sale,407959
687972756,"12""",2.49,Very Good (VG),For Sale,132881
687972757,"12""",2.49,Very Good (VG),For Sale,5874
687972633,"12"" S/Sided",2.49,Very Good Plus (VG+),For Sale,98553
687972759,"12"" Single Promo",2.49,Very Good Plus (VG+),For Sale,1719852
687972760,"12""",2.49,Very Good Plus (VG+),For Sale,236155
687972761,"12"" Promo",2.49,Very Good Plus (VG+),For Sale,1119260
687972762,"12""",2.49,Near Mint (NM or M-),For Sale,224775
687972763,"12""",2.49,Very Good Plus (VG+),For Sale,299806
687972764,"12"" Promo",2.49,Very Good Plus (VG+),For Sale,578730
687972765,"12""",2.49,Very Good Plus (VG+),For Sale,947855
687972766,"12""",2.49,Very Good Plus (VG+),For Sale,46468
687972535,"12""",2.49,Very Good Plus (VG+),For Sale,234414
687972635,"12""",2.49,Very Good Plus (VG+),For Sale,67062
687972636,LP Album,2.49,Very Good (VG),For Sale,3186166
687972770,"12""",2.49,Very Good Plus (VG+),For Sale,86561
687972772,"12"" Promo",2.49,Very Good Plus (VG+),For Sale,2932376
687972773,"12"" EP",2.49,Very Good Plus (VG+),For Sale,149532
687972775,"12""",2.49,Very Good Plus (VG+),For Sale,264910
687972778,"12""",2.49,Very Good Plus (VG+),For Sale,6488
687972779,"12"" EP",2.49,Near Mint (NM or M-),For Sale,6378
687972780,"12""",2.49,Near Mint (NM or M-),For Sale,578865
687971007,CD Single Promo,6.5,Very Good Plus (VG+),For Sale,5625972
687972781,"12"" Single",2.49,Very Good Plus (VG+),For Sale,476173
687972783,"12"" Promo",2.49,Very Good Plus (VG+),For Sale,2351680
687972638,"12""",2.49,Very Good Plus (VG+),For Sale,182499
687972785,"12""",2.49,Very Good (VG),For Sale,1096265
687972639,"12""",2.49,Very Good (VG),For Sale,259074
687972640,"12""",2.49,Very Good Plus (VG+),For Sale,144112
687972641,"12"" Promo",2.49,Very Good Plus (VG+),For Sale,3582522
687971009,CD Mixed,6.5,Mint (M),For Sale,432183
687971010,CD Gre,6.5,Near Mint (NM or M-),For Sale,3773943
687972643,"12""",2.49,Near Mint (NM or M-),For Sale,667004
687972524,LP Album,2.49,Very Good Plus (VG+),For Sale,2763865
687972644,"12""",2.49,Very Good Plus (VG+),For Sale,7763
687972645,"12""",2.49,Very Good Plus (VG+),For Sale,200745
687972646,"2x12""",2.49,Good Plus (G+),For Sale,308674
687972648,"12""",2.49,Very Good Plus (VG+),For Sale,734918
687972649,"12"" Ltd Whi",2.49,Near Mint (NM or M-),For Sale,295439
687972652,"12""",2.49,Near Mint (NM or M-),For Sale,109847
687972564,"12""",2.49,Very Good Plus (VG+),For Sale,84462
687971526,CD Album,4.19,Mint (M),For Sale,486615
687971711,"12""",4.19,Near Mint (NM or M-),For Sale,433973
687971714,"12""",4.19,Very Good Plus (VG+),For Sale,3034924
687971528,CD Single,4.19,Near Mint (NM or M-),For Sale,6767658
687971720,LP Album,4.19,Very Good (VG),For Sale,6925613
687971721,"12""",4.19,Very Good Plus (VG+),For Sale,177221
687971723,"12"" Single",4.19,Mint (M),For Sale,1791195
687971727,"12""",4.19,Near Mint (NM or M-),For Sale,353173
687971728,"12""",4.19,Very Good Plus (VG+),For Sale,905371
687971729,"12""",4.19,Mint (M),For Sale,650155
687971731,"12""",4.19,Very Good (VG),For Sale,139836
687971530,CD Album + DVD-V NTSC,4.19,Very Good Plus (VG+),For Sale,1357918
687971732,"12"" Promo",4.19,Very Good Plus (VG+),For Sale,619388
687971733,"12""",4.19,Very Good Plus (VG+),For Sale,397611
687971734,"12"" S/Sided W/Lbl",4.19,Very Good Plus (VG+),For Sale,6142331
687971735,"12""",4.19,Very Good Plus (VG+),For Sale,67485
687971736,"7""",4.19,Very Good Plus (VG+),For Sale,848781
687971738,"12""",4.19,Near Mint (NM or M-),For Sale,784509
687971191,"12"" EP",5.2,Very Good Plus (VG+),Draft,135037
687971741,"12""",4.19,Very Good Plus (VG+),Sold,95690
687971531,CD Maxi,4.19,Near Mint (NM or M-),For Sale,685760
687971745,"12""",4.19,Near Mint (NM or M-),For Sale,826413
687971194,"12"" Promo W/Lbl",5.2,Near Mint (NM or M-),For Sale,1866856
687971747,"12"" Promo",4.19,Near Mint (NM or M-),For Sale,1313423
687971752,"12""",4.19,Very Good Plus (VG+),For Sale,625034
687971753,"12"" S/Sided Unofficial",4.19,Very Good Plus (VG+),For Sale,506154
687971754,"12"" W/Lbl",4.19,Very Good Plus (VG+),For Sale,2715213
687971532,CD Album,4.19,Near Mint (NM or M-),For Sale,3585008
687971758,"12""",4.19,Very Good Plus (VG+),For Sale,444181
687971759,"12""",4.19,Very Good Plus (VG+),For Sale,200406
687971761,"12""",4.19,Near Mint (NM or M-),For Sale,207029
687971197,2xCD Album Ltd,5.2,Very Good Plus (VG+),For Sale,1915563
687971815,"12"" Promo W/Lbl Sti",4.19,Very Good Plus (VG+),For Sale,1640665
687971817,"12"" Promo",4.19,Near Mint (NM or M-),For Sale,1144088
687971535,CD EP,4.19,Very Good Plus (VG+),For Sale,467531
687971819,"12""",4.19,Very Good (VG),For Sale,32542
687971765,"12""",4.19,Very Good Plus (VG+),For Sale,96987
687971201,"12"" EP Promo",5.2,Very Good Plus (VG+),For Sale,7198481
687971318,Cass Album,5.2,Near Mint (NM or M-),For Sale,4589813
687971537,CD Single,4.19,Near Mint (NM or M-),For Sale,5813347
687971769,"12""",4.19,Near Mint (NM or M-),For Sale,164711
687971825,"12""",4.19,Very Good Plus (VG+),For Sale,2659254
687971770,"12"" Promo W/Lbl Bla",4.19,Good Plus (G+),For Sale,6538044
687971828,"12"" W/Lbl Sti",4.19,Very Good Plus (VG+),For Sale,3306626
687971829,"12""",4.19,Very Good Plus (VG+),For Sale,14892
687971539,CD Album,4.19,Very Good Plus (VG+),For Sale,6759793
687971831,"2x12"" Promo",4.19,Near Mint (NM or M-),For Sale,543250
687971540,CD Album,4.19,Very Good Plus (VG+),For Sale,746264
687971460,"12""",4.19,Very Good Plus (VG+),For Sale,110007
687971833,"7""",4.19,Near Mint (NM or M-),For Sale,1510152
687971202,"12""",5.2,Very Good Plus (VG+),For Sale,552387
687971836,"12""",4.19,Very Good Plus (VG+),For Sale,67428
687971837,"12""",4.19,Very Good Plus (VG+),For Sale,322598
687971838,"12"" Promo W/Lbl",4.19,Very Good Plus (VG+),For Sale,2027075
687971839,"12""",4.19,Near Mint (NM or M-),For Sale,3042993
687970991,CD Album,5.75,Very Good Plus (VG+),For Sale,3022783
687970993,CD Album,5.75,Near Mint (NM or M-),For Sale,192324
687971468,"12""",4.19,Very Good Plus (VG+),For Sale,637373
687971469,"12""",4.19,Very Good Plus (VG+),For Sale,339564
687971846,"12""",4.19,Very Good Plus (VG+),For Sale,1312023
687971470,"12"" W/Lbl",4.19,Very Good (VG),Draft,7460596
687972583,"12"" Promo",2.49,Very Good Plus (VG+),For Sale,141970
687970996,CD Album RE,5.75,Very Good Plus (VG+),For Sale,1670636
687971324,"10"" S/Sided Promo W/Lbl",5.2,Near Mint (NM or M-),For Sale,135341
687972584,"12"" Promo Red",2.49,Very Good Plus (VG+),For Sale,1028653
687971208,"12"" Promo W/Lbl",5.2,Very Good Plus (VG+),For Sale,6634425
687970998,CD Album,5.75,Near Mint (NM or M-),For Sale,2535911
687971854,"12""",4.19,Very Good Plus (VG+),For Sale,154803
687970999,CD Album,5.75,Near Mint (NM or M-),For Sale,3284294
687971209,"12""",5.2,Near Mint (NM or M-),For Sale,305441
687971210,"12"" Ltd Num",5.2,Very Good Plus (VG+),For Sale,176370
687972585,"12"" Ltd Promo",2.49,Very Good Plus (VG+),For Sale,3793608
687971000,CD Album,5.75,Near Mint (NM or M-),For Sale,2807717
687971213,2xCD Comp Mixed,5.2,Near Mint (NM or M-),For Sale,2061988
687971216,"12""",5.2,Very Good Plus (VG+),For Sale,384534
687971002,CD Comp,5.75,Near Mint (NM or M-),For Sale,2805739
687971330,"12""",5.2,Very Good Plus (VG+),For Sale,8135877
687971334,"12"" W/Lbl Sti",5.2,Near Mint (NM or M-),For Sale,7037439
687971335,"12"" Single",5.2,Near Mint (NM or M-),For Sale,329690
687972588,"12""",2.49,Fair (F),For Sale,228647
687971445,"12""",4.19,Very Good Plus (VG+),For Sale,9822
687971223,"12"" Ltd",5.2,Near Mint (NM or M-),For Sale,483826
687971003,CD Album,5.75,Near Mint (NM or M-),For Sale,2258501
687971893,"12""",3.89,Very Good Plus (VG+),For Sale,172508
687972210,"12"" Single",3.2,Very Good Plus (VG+),For Sale,51837
687971902,"12""",3.89,Very Good Plus (VG+),For Sale,38230
687971906,"12""",3.89,Very Good (VG),For Sale,33224
687971908,"12"" EP Promo",3.89,Very Good Plus (VG+),For Sale,9392907
687972216,"12"" EP",3.2,Very Good Plus (VG+),For Sale,384030
687972217,"12"" Promo",3.2,Very Good Plus (VG+),For Sale,7063634
687971910,LP Album Mono,3.89,Very Good Plus (VG+),For Sale,3996022
687971911,"12""",3.89,Very Good Plus (VG+),For Sale,144377
687971913,"12""",3.89,Very Good Plus (VG+),For Sale,231910
687972127,"12"" Whi",3.2,Mint (M),For Sale,3499911
687972317,"12""",3.2,Very Good Plus (VG+),For Sale,149389
687971920,"12""",3.89,Good (G),For Sale,622051
687971924,CD Album,3.89,Near Mint (NM or M-),For Sale,1282545
687971928,"12"" TP",3.89,Very Good Plus (VG+),For Sale,9294924
687972647,"12""",2.49,Near Mint (NM or M-),For Sale,425750
687971929,"12""",3.89,Very Good (VG),For Sale,81848
687972257,"12""",3.2,Very Good Plus (VG+),For Sale,76949
687972017,"12""",3.89,Very Good Plus (VG+),For Sale,1620642
687972330,"12""",3.2,Very Good Plus (VG+),For Sale,21883
687972136,"12""",3.2,Very Good Plus (VG+),For Sale,3169991
687972261,"12"" Maxi",3.2,Very Good Plus (VG+),For Sale,1884827
687972262,"12""",3.2,Near Mint (NM or M-),For Sale,49844
687972264,LP Album RE,3.2,Very Good Plus (VG+),For Sale,5424847
687972137,"12""",3.2,Near Mint (NM or M-),For Sale,2715331
687972266,"12""",3.2,Very Good Plus (VG+),For Sale,173716
687972267,"12""",3.2,Very Good Plus (VG+),For Sale,44480
687971934,CD Album Spe,3.89,Near Mint (NM or M-),For Sale,125994
687972268,"12"" W/Lbl",3.2,Very Good Plus (VG+),For Sale,5291012
687972139,"12"" Promo",3.2,Near Mint (NM or M-),For Sale,2226435
687972140,"12""",3.2,Near Mint (NM or M-),For Sale,19425
687972269,"12""",3.2,Very Good Plus (VG+),For Sale,250211
687971935,CD Maxi Dig,3.89,Near Mint (NM or M-),For Sale,71964
687972020,"12""",3.89,Very Good Plus (VG+),For Sale,240568
687972141,"12"" Promo",3.2,Near Mint (NM or M-),For Sale,3326901
687971936,CD Album,3.89,Near Mint (NM or M-),For Sale,2832132
687972335,"12""",3.2,Very Good Plus (VG+),For Sale,44795
687972272,"12"" W/Lbl",3.2,Very Good Plus (VG+),For Sale,2025891
687972142,LP Album,3.2,Near Mint (NM or M-),For Sale,1709327
687972274,"12""",3.2,Very Good Plus (VG+),For Sale,70387
687972338,"12""",3.2,Very Good Plus (VG+),For Sale,212256
687972024,"12"" S/Sided Ltd",3.89,Very Good Plus (VG+),For Sale,36903
687972339,"12"" Unofficial",3.2,Very Good Plus (VG+),For Sale,514039
687972025,"12""",3.89,Near Mint (NM or M-),For Sale,62833
687972028,"12""",3.89,Very Good Plus (VG+),For Sale,12772
687972276,"12""",3.2,Very Good Plus (VG+),Sold,201307
687972277,"12"" W/Lbl",3.2,Very Good Plus (VG+),For Sale,2005919
687972143,"12"" Single Promo",3.2,Near Mint (NM or M-),For Sale,3310025
687972144,"12"" Single Promo",3.2,Near Mint (NM or M-),For Sale,3310025
687972653,"12""",2.49,Very Good Plus (VG+),For Sale,245117
687971938,CD,3.89,Near Mint (NM or M-),For Sale,564773
687972278,LP Album,3.2,Very Good Plus (VG+),For Sale,5174875
687972341,"2x12"" Single Promo Dou",3.2,Very Good Plus (VG+),For Sale,526444
687972145,"12"" Promo",3.2,Very Good Plus (VG+),For Sale,3219378
687972146,"12"" Promo",3.2,Mint (M),For Sale,3420355
687972279,"12"" W/Lbl",3.2,Very Good Plus (VG+),For Sale,1202943
687972280,"12""",3.2,Near Mint (NM or M-),For Sale,64058
687972032,"12""",3.89,Near Mint (NM or M-),For Sale,596153
687972147,"12""",3.2,Near Mint (NM or M-),For Sale,95309
687972148,"12""",3.2,Near Mint (NM or M-),For Sale,156287
687972346,"12"" W/Lbl",3.2,Very Good Plus (VG+),For Sale,147516
687971939,"12""",3.89,Very Good Plus (VG+),For Sale,237306
687972151,LP Album RE,3.2,Very Good (VG),For Sale,2057334
687972152,"12""",3.2,Very Good Plus (VG+),For Sale,1560058
687972035,"12"" EP",3.89,Very Good Plus (VG+),For Sale,64722
687972153,"12""",3.2,Near Mint (NM or M-),For Sale,1004874
687972283,"12"" Single",3.2,Very Good Plus (VG+),For Sale,3420390
687972284,"12""",3.2,Very Good Plus (VG+),For Sale,1419674
687972285,"12""",3.2,Very Good Plus (VG+),For Sale,1419674
687972286,"12""",3.2,Near Mint (NM or M-),For Sale,140991
687971940,CD Album Enh Sli,3.89,Very Good Plus (VG+),For Sale,367354
687972038,LP,3.89,Very Good Plus (VG+),For Sale,6986612
687971941,CD Single Car,3.89,Very Good Plus (VG+),For Sale,4334235
687971942,"12""",3.89,Very Good Plus (VG+),For Sale,200725
687972287,"12"" Single",3.2,Very Good Plus (VG+),For Sale,60237
687972288,"12"" Promo",3.2,Very Good Plus (VG+),For Sale,389360
687972154,LP Album,3.2,Near Mint (NM or M-),For Sale,739107
687972290,"12"" EP",3.2,Very Good Plus (VG+),For Sale,106376
687972040,LP Mono,3.89,Very Good Plus (VG+),For Sale,2911398
687972155,"12""",3.2,Near Mint (NM or M-),For Sale,485617
687971944,CD Album + DVD-V,3.89,Very Good Plus (VG+),For Sale,498715
687971712,"12""",4.19,Near Mint (NM or M-),For Sale,119266
687971713,"12""",4.19,Very Good Plus (VG+),For Sale,120315
687971715,"12"" EP",4.19,Very Good Plus (VG+),For Sale,2064608
687971716,LP Album Gat,4.19,Very Good Plus (VG+),For Sale,2284327
687972157,LP Comp,3.2,Near Mint (NM or M-),For Sale,3049998
687972158,"12""",3.2,Mint (M),For Sale,1332691
687971809,"12""",4.19,Very Good Plus (VG+),For Sale,38258
687971946,CD Single,3.89,Near Mint (NM or M-),For Sale,121182
687972161,LP Album,3.2,Mint (M),For Sale,2083213
687972047,LP Album,3.89,Very Good Plus (VG+),For Sale,1965490
687971810,"12""",4.19,Near Mint (NM or M-),For Sale,309131
687971726,"12"" W/Lbl",4.19,Very Good Plus (VG+),For Sale,5755743
687971881,"12""",3.2,Near Mint (NM or M-),For Sale,209347
687972049,"12""",3.89,Very Good Plus (VG+),For Sale,68257
687972528,"2x12"" Spe",2.49,Very Good Plus (VG+),For Sale,327957
687971730,LP,4.19,Very Good Plus (VG+),For Sale,4465622
687972162,"12"" Single Promo",3.2,Mint (M),For Sale,2982728
687971883,"12""",3.2,Mint (M),For Sale,101108
687972163,LP Album Gat,3.2,Mint (M),For Sale,1908649
687972052,"12"" W/Lbl",3.89,Very Good Plus (VG+),For Sale,1495958
687971884,"12"" EP",3.2,Near Mint (NM or M-),For Sale,180513
687972164,"12""",3.2,Near Mint (NM or M-),For Sale,26239
687971740,"12""",4.19,Very Good Plus (VG+),For Sale,8271
687972055,"12""",3.89,Very Good Plus (VG+),For Sale,1007244
687971743,"12""",4.19,Very Good Plus (VG+),For Sale,545288
687972165,LP Comp,3.2,Near Mint (NM or M-),For Sale,3024276
687971812,"12""",4.19,Very Good Plus (VG+),For Sale,174744
687971746,"12""",4.19,Very Good (VG),For Sale,165377
687972057,"12""",3.89,Very Good Plus (VG+),For Sale,330394
687972166,"12""",3.2,Near Mint (NM or M-),For Sale,6646899
687972167,"12"" Promo",3.2,Very Good Plus (VG+),For Sale,189124
687971885,LP Album SP,3.2,Near Mint (NM or M-),For Sale,2379382
687971756,LP,4.19,Very Good Plus (VG+),For Sale,2806107
687971757,"12"" EP",4.19,Very Good Plus (VG+),For Sale,334424
687972059,"12""",3.89,Very Good Plus (VG+),For Sale,230288
687972060,"12"" Promo",3.89,Very Good Plus (VG+),For Sale,732482
687971887,"12""",3.2,Near Mint (NM or M-),For Sale,77477
687972062,"12""",3.89,Very Good Plus (VG+),For Sale,25848
687971959,"12"" Ltd",4.19,Very Good Plus (VG+),For Sale,70227
687971818,"12""",4.19,Very Good Plus (VG+),For Sale,20449
687971947,CD Album,3.89,Near Mint (NM or M-),For Sale,151228
687972305,"12""",3.2,Near Mint (NM or M-),For Sale,3672418
687972388,"12"" Promo",3.2,Near Mint (NM or M-),For Sale,1731044
687971961,"12""",4.19,Very Good Plus (VG+),For Sale,68818
687972063,"2x12""",3.89,Near Mint (NM or M-),For Sale,2716422
687971766,"12""",4.19,Very Good Plus (VG+),For Sale,337930
687971824,"12"" Bla",4.19,Very Good (VG),For Sale,4676254
687971768,"12""",4.19,Very Good Plus (VG+),For Sale,39398
687972064,"12""",3.89,Very Good Plus (VG+),For Sale,191528
687972307,"12""",3.2,Very Good Plus (VG+),For Sale,228628
687972066,"12""",3.89,Very Good (VG),For Sale,126113
687971827,"12"" MiniAlbum",4.19,Very Good Plus (VG+),For Sale,1973967
687971962,"12""",4.19,Very Good Plus (VG+),For Sale,253769
687971949,CD Album,3.89,Near Mint (NM or M-),For Sale,1639765
687971950,CD Album,3.89,Near Mint (NM or M-),For Sale,233115
687972067,CD Album,3.89,Near Mint (NM or M-),For Sale,147157
687971461,"12""",4.19,Very Good Plus (VG+),For Sale,1239993
687971834,"12""",4.19,Near Mint (NM or M-),For Sale,127893
687972068,"12"" Maxi",3.89,Very Good Plus (VG+),For Sale,869828
687971964,"12"" TP",4.19,Near Mint (NM or M-),For Sale,6033594
687971965,"12""",4.19,Very Good Plus (VG+),For Sale,160924
687971966,"12""",4.19,Very Good Plus (VG+),For Sale,5897768
687972069,LP Album Mono,3.89,Very Good (VG),For Sale,4011660
687972072,"12"" Promo",3.89,Mint (M),For Sale,1467240
687971967,"12"" W/Lbl",4.19,Very Good Plus (VG+),For Sale,3544667
